#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
fliT	trg	511145.b1926	511145.b1421	0	0	0.162	0	0.361	0	0	0	0.441
fliT	flhA	511145.b1926	511145.b1879	0	0	0	0	0.180	0	0	0.774	0.806
fliT	flhB	511145.b1926	511145.b1880	0	0	0	0	0.299	0	0	0.604	0.710
fliT	cheZ	511145.b1926	511145.b1881	0	0	0.346	0	0.740	0	0	0.299	0.870
fliT	cheY	511145.b1926	511145.b1882	0	0	0	0	0.690	0	0	0.327	0.782
fliT	cheB	511145.b1926	511145.b1883	0	0	0	0	0.569	0	0	0.120	0.604
fliT	cheR	511145.b1926	511145.b1884	0	0	0.167	0	0.645	0	0	0.199	0.742
fliT	tap	511145.b1926	511145.b1885	0	0	0.172	0	0.739	0	0	0	0.774
fliT	tar	511145.b1926	511145.b1886	0	0	0.244	0	0.563	0	0	0	0.655
fliT	cheW	511145.b1926	511145.b1887	0	0	0.156	0	0.573	0	0	0.161	0.671
fliT	cheA	511145.b1926	511145.b1888	0	0	0.192	0	0.712	0.557	0	0.078	0.892
fliT	motB	511145.b1926	511145.b1889	0	0	0.181	0	0.455	0	0	0.490	0.752
fliT	motA	511145.b1926	511145.b1890	0	0	0.157	0	0.535	0	0	0	0.591
fliT	fliY	511145.b1926	511145.b1920	0.189	0	0	0	0	0	0	0.301	0.409
fliT	fliA	511145.b1926	511145.b1922	0.240	0	0.228	0	0.553	0	0	0.731	0.920
fliT	fliC	511145.b1926	511145.b1923	0.409	0	0.236	0	0.409	0	0	0.738	0.920
fliT	fliD	511145.b1926	511145.b1924	0.772	0	0.679	0	0.800	0.777	0	0.963	0.999
fliT	fliS	511145.b1926	511145.b1925	0.856	0	0.397	0	0.848	0.550	0	0.884	0.999
fliT	fliR	511145.b1926	511145.b1950	0	0	0.235	0	0	0	0	0.604	0.684
fliT	fliG	511145.b1926	511145.b1939	0	0	0.178	0	0.553	0	0	0.360	0.744
fliT	fliN	511145.b1926	511145.b1946	0	0	0	0	0.557	0	0	0.476	0.757
fliT	fliQ	511145.b1926	511145.b1949	0	0	0	0	0.300	0	0	0.675	0.762
fliT	fliE	511145.b1926	511145.b1937	0	0	0.315	0	0.320	0	0	0.568	0.781
fliT	fliP	511145.b1926	511145.b1948	0	0	0	0	0.243	0	0	0.734	0.790
fliT	fliM	511145.b1926	511145.b1945	0	0	0.275	0	0.552	0	0	0.519	0.830
fliT	fliF	511145.b1926	511145.b1938	0	0	0.190	0	0.679	0	0	0.424	0.837
fliT	fliO	511145.b1926	511145.b1947	0	0	0.347	0	0.343	0	0	0.705	0.862
fliT	fliK	511145.b1926	511145.b1943	0	0	0.748	0	0.546	0	0	0.566	0.946
fliT	fliI	511145.b1926	511145.b1941	0	0	0	0	0.504	0.500	0	0.804	0.947
fliT	fliH	511145.b1926	511145.b1940	0	0	0.586	0	0.662	0	0	0.731	0.959
fliT	fliJ	511145.b1926	511145.b1942	0	0	0.478	0	0.337	0.500	0	0.866	0.973
fliY	gltL	511145.b1920	511145.b0652	0.079	0.016	0.678	0	0.055	0	0	0.074	0.705
fliY	gltK	511145.b1920	511145.b0653	0.045	0.433	0.667	0	0	0.093	0	0.074	0.821
fliY	gltJ	511145.b1920	511145.b0654	0.045	0.202	0.628	0	0	0.093	0	0.074	0.718
fliY	cheZ	511145.b1920	511145.b1881	0	0	0	0	0.056	0	0	0.825	0.827
fliY	cheY	511145.b1920	511145.b1882	0	0	0	0	0	0	0	0.776	0.776
fliY	cheR	511145.b1920	511145.b1884	0	0	0	0	0.056	0	0	0.732	0.736
fliY	cheW	511145.b1920	511145.b1887	0	0	0	0	0.058	0	0	0.422	0.432
fliY	cheA	511145.b1920	511145.b1888	0	0	0	0	0	0	0	0.561	0.561
fliY	motB	511145.b1920	511145.b1889	0	0	0	0	0	0.097	0	0.423	0.456
fliY	yecC	511145.b1920	511145.b1917	0.570	0.020	0.752	0	0.198	0	0.800	0.748	0.994
fliY	yecS	511145.b1920	511145.b1918	0.683	0.695	0.782	0	0.315	0.093	0.800	0.684	0.998
fliY	sbp	511145.b1920	511145.b3917	0	0	0	0	0.222	0	0	0.262	0.401
fliY	fliT	511145.b1920	511145.b1926	0.189	0	0	0	0	0	0	0.301	0.409
fliY	fliS	511145.b1920	511145.b1925	0.189	0	0	0	0	0	0	0.366	0.464
fliY	fliD	511145.b1920	511145.b1924	0.196	0	0	0	0	0	0	0.424	0.517
fliY	fliH	511145.b1920	511145.b1940	0	0	0	0	0.059	0	0	0.511	0.520
fliY	fliC	511145.b1920	511145.b1923	0.275	0	0	0	0	0	0	0.601	0.699
fliY	fliA	511145.b1920	511145.b1922	0.500	0	0	0	0.059	0	0	0.428	0.708
fliY	fliM	511145.b1920	511145.b1945	0	0	0	0	0	0	0	0.847	0.848
fliY	fliG	511145.b1920	511145.b1939	0	0	0	0	0	0	0	0.885	0.886
fliY	fliN	511145.b1920	511145.b1946	0	0	0	0	0.057	0.093	0	0.879	0.888
gltI	gltL	511145.b0655	511145.b0652	0.518	0.041	0.698	0	0.300	0.500	0.800	0.829	0.997
gltI	gltK	511145.b0655	511145.b0653	0.642	0	0.759	0	0.349	0.093	0.800	0.646	0.995
gltI	gltJ	511145.b0655	511145.b0654	0.642	0.053	0.778	0	0.300	0.093	0.800	0.695	0.996
gltI	yecS	511145.b0655	511145.b1918	0.045	0	0.346	0	0	0.093	0	0.074	0.405
gltJ	gltL	511145.b0654	511145.b0652	0.852	0.092	0.775	0	0.271	0.203	0.800	0.862	0.999
gltJ	gltK	511145.b0654	511145.b0653	0.888	0	0.784	0.710	0.489	0	0.800	0.877	0.992
gltJ	modA	511145.b0654	511145.b0763	0	0	0	0	0	0	0	0.447	0.447
gltJ	yecS	511145.b0654	511145.b1918	0.050	0	0.746	0.716	0	0	0.360	0	0.498
gltJ	fliY	511145.b0654	511145.b1920	0.045	0.202	0.628	0	0	0.093	0	0.074	0.718
gltJ	yecC	511145.b0654	511145.b1917	0.089	0.045	0.682	0	0.096	0.203	0	0.078	0.773
gltJ	gltI	511145.b0654	511145.b0655	0.642	0.053	0.778	0	0.300	0.093	0.800	0.695	0.996
gltK	gltL	511145.b0653	511145.b0652	0.852	0.123	0.778	0	0.495	0.203	0.800	0.878	0.999
gltK	yecS	511145.b0653	511145.b1918	0	0	0.769	0.814	0	0	0.360	0	0.450
gltK	yecC	511145.b0653	511145.b1917	0.089	0.079	0.718	0	0.103	0.203	0	0.103	0.813
gltK	fliY	511145.b0653	511145.b1920	0.045	0.433	0.667	0	0	0.093	0	0.074	0.821
gltK	gltJ	511145.b0653	511145.b0654	0.888	0	0.784	0.710	0.489	0	0.800	0.877	0.992
gltK	gltI	511145.b0653	511145.b0655	0.642	0	0.759	0	0.349	0.093	0.800	0.646	0.995
gltL	fliY	511145.b0652	511145.b1920	0.079	0.016	0.678	0	0.055	0	0	0.074	0.705
gltL	yecS	511145.b0652	511145.b1918	0.089	0.089	0.752	0	0	0.203	0	0.077	0.821
gltL	gltI	511145.b0652	511145.b0655	0.518	0.041	0.698	0	0.300	0.500	0.800	0.829	0.997
gltL	gltJ	511145.b0652	511145.b0654	0.852	0.092	0.775	0	0.271	0.203	0.800	0.862	0.999
gltL	gltK	511145.b0652	511145.b0653	0.852	0.123	0.778	0	0.495	0.203	0.800	0.878	0.999
livF	livG	511145.b3454	511145.b3455	0.888	0	0.784	0.730	0.623	0.305	0.800	0.960	0.996
livF	livH	511145.b3454	511145.b3457	0.888	0.239	0.784	0	0.265	0	0.800	0.948	0.999
livF	livM	511145.b3454	511145.b3456	0.888	0.467	0.783	0	0.637	0	0.800	0.948	0.999
livF	livK	511145.b3454	511145.b3458	0.714	0.117	0.781	0	0.201	0.111	0.800	0.901	0.999
livG	livF	511145.b3455	511145.b3454	0.888	0	0.784	0.730	0.623	0.305	0.800	0.960	0.996
livG	livK	511145.b3455	511145.b3458	0.714	0.081	0.783	0	0.143	0.111	0.800	0.901	0.998
livG	livM	511145.b3455	511145.b3456	0.888	0.658	0.783	0	0.535	0	0.800	0.948	0.999
livG	livH	511145.b3455	511145.b3457	0.888	0.178	0.784	0	0.241	0	0.800	0.953	0.999
livH	livF	511145.b3457	511145.b3454	0.888	0.239	0.784	0	0.265	0	0.800	0.948	0.999
livH	livG	511145.b3457	511145.b3455	0.888	0.178	0.784	0	0.241	0	0.800	0.953	0.999
livH	livM	511145.b3457	511145.b3456	0.888	0.894	0.784	0.595	0.823	0	0.800	0.951	0.999
livH	livK	511145.b3457	511145.b3458	0.714	0.464	0.783	0	0.490	0	0.800	0.921	0.999
livK	livF	511145.b3458	511145.b3454	0.714	0.117	0.781	0	0.201	0.111	0.800	0.901	0.999
livK	livG	511145.b3458	511145.b3455	0.714	0.081	0.783	0	0.143	0.111	0.800	0.901	0.998
livK	livM	511145.b3458	511145.b3456	0.714	0.382	0.784	0	0.213	0	0.800	0.902	0.999
livK	livH	511145.b3458	511145.b3457	0.714	0.464	0.783	0	0.490	0	0.800	0.921	0.999
livM	livF	511145.b3456	511145.b3454	0.888	0.467	0.783	0	0.637	0	0.800	0.948	0.999
livM	livG	511145.b3456	511145.b3455	0.888	0.658	0.783	0	0.535	0	0.800	0.948	0.999
livM	livH	511145.b3456	511145.b3457	0.888	0.894	0.784	0.595	0.823	0	0.800	0.951	0.999
livM	livK	511145.b3456	511145.b3458	0.714	0.382	0.784	0	0.213	0	0.800	0.902	0.999
modA	gltJ	511145.b0763	511145.b0654	0	0	0	0	0	0	0	0.447	0.447
modA	sbp	511145.b0763	511145.b3917	0	0	0	0	0	0	0	0.437	0.438
modA	modC	511145.b0763	511145.b0765	0.888	0.001	0.559	0	0.155	0	0.800	0.952	0.999
modA	modB	511145.b0763	511145.b0764	0.888	0.141	0.781	0	0.427	0	0.800	0.980	0.999
modB	modA	511145.b0764	511145.b0763	0.888	0.141	0.781	0	0.427	0	0.800	0.980	0.999
modB	modC	511145.b0764	511145.b0765	0.888	0.034	0.637	0	0.403	0	0.800	0.975	0.999
modC	modA	511145.b0765	511145.b0763	0.888	0.001	0.559	0	0.155	0	0.800	0.952	0.999
modC	modB	511145.b0765	511145.b0764	0.888	0.034	0.637	0	0.403	0	0.800	0.975	0.999
motA	flgN	511145.b1890	511145.b1070	0.048	0	0.254	0	0.557	0	0	0	0.658
motA	flgM	511145.b1890	511145.b1071	0.122	0	0.199	0	0.542	0	0	0.076	0.662
motA	flgA	511145.b1890	511145.b1072	0.159	0	0.582	0	0.341	0.093	0	0.226	0.807
motA	flgB	511145.b1890	511145.b1073	0.159	0	0.683	0	0.361	0	0	0.078	0.821
motA	flgC	511145.b1890	511145.b1074	0.159	0	0.616	0	0.347	0	0	0.100	0.784
motA	flgD	511145.b1890	511145.b1075	0.159	0	0.730	0	0.340	0	0	0.077	0.843
motA	flgE	511145.b1890	511145.b1076	0.159	0	0.707	0	0.241	0	0	0.248	0.840
motA	flgF	511145.b1890	511145.b1077	0.115	0	0.746	0	0.201	0	0	0.060	0.808
motA	flgG	511145.b1890	511145.b1078	0.159	0	0.663	0	0.458	0	0	0.076	0.839
motA	flgH	511145.b1890	511145.b1079	0.159	0	0.743	0	0.335	0	0	0.117	0.856
motA	flgI	511145.b1890	511145.b1080	0.159	0	0.735	0	0.240	0	0	0.251	0.856
motA	flgK	511145.b1890	511145.b1082	0.159	0	0.690	0	0.694	0	0	0.171	0.925
motA	flgL	511145.b1890	511145.b1083	0.115	0	0.644	0	0.738	0	0	0.248	0.929
motA	flhA	511145.b1890	511145.b1879	0.465	0	0.582	0	0.098	0	0	0.134	0.802
motA	flhB	511145.b1890	511145.b1880	0.470	0	0.511	0	0.313	0	0	0.222	0.843
motA	cheZ	511145.b1890	511145.b1881	0.452	0	0.585	0	0.634	0	0	0.123	0.917
motA	cheY	511145.b1890	511145.b1882	0.453	0	0.296	0	0.745	0	0	0.129	0.903
motA	cheB	511145.b1890	511145.b1883	0.460	0	0.304	0	0.732	0	0	0.062	0.893
motA	cheR	511145.b1890	511145.b1884	0.502	0	0.349	0	0.744	0	0	0.204	0.925
motA	tap	511145.b1890	511145.b1885	0.420	0	0.237	0	0.743	0	0	0.074	0.880
motA	tar	511145.b1890	511145.b1886	0.493	0	0.234	0	0.818	0	0	0.074	0.925
motA	cheW	511145.b1890	511145.b1887	0.850	0	0.378	0	0.751	0	0	0.300	0.981
motA	cheA	511145.b1890	511145.b1888	0.899	0	0.273	0	0.805	0	0	0.438	0.991
motA	motB	511145.b1890	511145.b1889	0.888	0.398	0.783	0	0.836	0.993	0.800	0.729	0.999
motA	fliT	511145.b1890	511145.b1926	0	0	0.157	0	0.535	0	0	0	0.591
motA	fliK	511145.b1890	511145.b1943	0.166	0	0.321	0	0.339	0	0	0.102	0.618
motA	fliP	511145.b1890	511145.b1948	0.167	0	0.509	0	0.201	0	0	0	0.644
motA	fliO	511145.b1890	511145.b1947	0.159	0	0.411	0	0.342	0	0	0	0.645
motA	fliQ	511145.b1890	511145.b1949	0.159	0	0.503	0	0.201	0	0	0.099	0.658
motA	fliH	511145.b1890	511145.b1940	0.159	0	0.463	0	0.323	0	0	0.210	0.726
motA	fliJ	511145.b1890	511145.b1942	0.159	0	0.558	0	0.329	0	0	0.141	0.757
motA	fliI	511145.b1890	511145.b1941	0.159	0	0.574	0	0.330	0	0	0.118	0.759
motA	fliE	511145.b1890	511145.b1937	0.159	0	0.603	0	0.231	0	0	0.248	0.781
motA	fliC	511145.b1890	511145.b1923	0.115	0	0.454	0	0.457	0	0	0.327	0.799
motA	fliR	511145.b1890	511145.b1950	0.176	0	0.647	0	0.065	0.203	0	0.248	0.807
motA	fliN	511145.b1890	511145.b1946	0.159	0	0.564	0	0.361	0.093	0	0.264	0.815
motA	fliF	511145.b1890	511145.b1938	0.159	0	0.734	0	0.357	0	0	0.219	0.872
motA	fliM	511145.b1890	511145.b1945	0.159	0	0.654	0	0.497	0	0	0.262	0.877
motA	fliD	511145.b1890	511145.b1924	0.175	0	0.490	0	0.730	0	0	0.248	0.903
motA	fliA	511145.b1890	511145.b1922	0.313	0	0.422	0	0.551	0	0	0.525	0.904
motA	fliS	511145.b1890	511145.b1925	0.159	0	0.576	0	0.736	0	0	0.248	0.919
motA	fliG	511145.b1890	511145.b1939	0.159	0	0.684	0	0.311	0	0	0.611	0.919
motB	flgN	511145.b1889	511145.b1070	0.045	0	0.328	0	0.700	0	0	0.724	0.939
motB	flgM	511145.b1889	511145.b1071	0.115	0	0.310	0	0.560	0	0	0.908	0.972
motB	flgA	511145.b1889	511145.b1072	0.159	0	0.637	0	0.315	0	0	0.846	0.963
motB	flgB	511145.b1889	511145.b1073	0.159	0	0.711	0	0.337	0	0	0.946	0.990
motB	flgC	511145.b1889	511145.b1074	0.159	0	0.665	0	0.359	0	0	0.908	0.981
motB	flgD	511145.b1889	511145.b1075	0.159	0	0.738	0	0.343	0	0	0.862	0.977
motB	flgE	511145.b1889	511145.b1076	0.159	0	0.725	0	0.383	0	0	0.890	0.982
motB	flgF	511145.b1889	511145.b1077	0.116	0	0.750	0	0.230	0	0	0.864	0.973
motB	flgG	511145.b1889	511145.b1078	0.159	0	0.672	0	0.381	0	0	0.891	0.979
motB	flgH	511145.b1889	511145.b1079	0.159	0	0.727	0	0.343	0	0	0.895	0.982
motB	flgI	511145.b1889	511145.b1080	0.159	0	0.724	0	0.299	0	0	0.935	0.988
motB	flgK	511145.b1889	511145.b1082	0.159	0	0.751	0	0.708	0	0	0.861	0.990
motB	flgL	511145.b1889	511145.b1083	0.115	0	0.707	0	0.720	0	0	0.889	0.990
motB	trg	511145.b1889	511145.b1421	0.048	0	0.251	0	0.211	0.093	0	0.128	0.474
motB	flhA	511145.b1889	511145.b1879	0.471	0	0.645	0	0.147	0	0	0.947	0.990
motB	flhB	511145.b1889	511145.b1880	0.474	0	0.613	0	0.303	0	0	0.910	0.985
motB	cheZ	511145.b1889	511145.b1881	0.452	0	0.583	0	0.800	0	0	0.827	0.991
motB	cheY	511145.b1889	511145.b1882	0.453	0	0.337	0	0.751	0	0	0.898	0.989
motB	cheB	511145.b1889	511145.b1883	0.460	0	0.281	0	0.736	0	0	0.796	0.976
motB	cheR	511145.b1889	511145.b1884	0.502	0	0.329	0	0.735	0	0	0.807	0.980
motB	tap	511145.b1889	511145.b1885	0.418	0	0.248	0	0.850	0	0	0.128	0.935
motB	tar	511145.b1889	511145.b1886	0.491	0	0.241	0	0.872	0	0	0.422	0.967
motB	cheW	511145.b1889	511145.b1887	0.850	0	0.392	0	0.902	0	0	0.910	0.999
motB	cheA	511145.b1889	511145.b1888	0.899	0	0.289	0	0.957	0	0	0.919	0.999
motB	fliY	511145.b1889	511145.b1920	0	0	0	0	0	0.097	0	0.423	0.456
motB	fliT	511145.b1889	511145.b1926	0	0	0.181	0	0.455	0	0	0.490	0.752
motB	fliK	511145.b1889	511145.b1943	0.159	0	0.421	0	0.327	0	0	0.866	0.950
motB	fliJ	511145.b1889	511145.b1942	0.159	0	0.618	0	0.353	0	0	0.802	0.953
motB	fliO	511145.b1889	511145.b1947	0.212	0	0.446	0	0.318	0	0	0.861	0.953
motB	fliQ	511145.b1889	511145.b1949	0.202	0	0.582	0	0.200	0	0	0.886	0.965
motB	fliP	511145.b1889	511145.b1948	0.226	0	0.589	0	0.158	0	0	0.886	0.965
motB	fliH	511145.b1889	511145.b1940	0.159	0	0.565	0	0.244	0	0	0.892	0.966
motB	fliE	511145.b1889	511145.b1937	0.159	0	0.681	0	0.154	0	0	0.892	0.972
motB	fliR	511145.b1889	511145.b1950	0.225	0	0.743	0	0	0.093	0	0.866	0.972
motB	fliI	511145.b1889	511145.b1941	0.159	0	0.672	0	0.310	0	0	0.902	0.979
motB	fliA	511145.b1889	511145.b1922	0.320	0	0.506	0	0.574	0	0	0.907	0.984
motB	fliS	511145.b1889	511145.b1925	0.159	0	0.618	0	0.771	0	0	0.863	0.988
motB	fliD	511145.b1889	511145.b1924	0.159	0	0.548	0	0.759	0	0	0.910	0.990
motB	fliN	511145.b1889	511145.b1946	0.159	0	0.641	0	0.328	0.093	0	0.959	0.991
motB	fliF	511145.b1889	511145.b1938	0.159	0	0.757	0	0.305	0	0	0.946	0.991
motB	fliC	511145.b1889	511145.b1923	0.159	0	0.571	0	0.741	0	0	0.941	0.993
motB	fliM	511145.b1889	511145.b1945	0.159	0	0.736	0	0.558	0	0	0.966	0.996
motB	fliG	511145.b1889	511145.b1939	0.159	0	0.731	0	0.310	0	0	0.989	0.998
motB	motA	511145.b1889	511145.b1890	0.888	0.398	0.783	0	0.836	0.993	0.800	0.729	0.999
nikA	cydD	511145.b3476	511145.b0887	0	0	0	0	0	0	0.360	0.161	0.440
nikA	dppC	511145.b3476	511145.b3542	0.051	0.013	0.425	0	0	0	0	0.078	0.452
potI	fhuC	511145.b0857	511145.b0151	0	0	0	0	0.073	0	0.900	0	0.903
potI	fhuB	511145.b0857	511145.b0153	0	0	0	0	0.105	0	0.900	0.044	0.906
potI	cydD	511145.b0857	511145.b0887	0	0	0	0	0	0	0.720	0	0.720
sbp	modA	511145.b3917	511145.b0763	0	0	0	0	0	0	0	0.437	0.438
sbp	fliY	511145.b3917	511145.b1920	0	0	0	0	0.222	0	0	0.262	0.401
sdiA	yecS	511145.b1916	511145.b1918	0.450	0	0	0	0	0	0	0	0.450
sdiA	fliC	511145.b1916	511145.b1923	0.171	0	0	0	0	0	0	0.402	0.483
sdiA	yecC	511145.b1916	511145.b1917	0.450	0	0	0	0.054	0	0	0.487	0.709
tap	flgN	511145.b1885	511145.b1070	0	0	0.240	0	0.458	0	0	0	0.570
tap	flgM	511145.b1885	511145.b1071	0	0	0.225	0	0.557	0	0	0.044	0.643
tap	flgA	511145.b1885	511145.b1072	0.044	0	0.229	0	0.350	0	0	0.047	0.482
tap	flgB	511145.b1885	511145.b1073	0.044	0	0.273	0	0.322	0	0	0.048	0.491
tap	flgC	511145.b1885	511145.b1074	0.042	0	0.274	0	0.448	0.097	0	0.054	0.612
tap	flgD	511145.b1885	511145.b1075	0	0	0.383	0	0.455	0	0	0.079	0.663
tap	flgE	511145.b1885	511145.b1076	0	0	0.398	0	0.358	0	0	0.075	0.611
tap	flgF	511145.b1885	511145.b1077	0	0	0.324	0	0.429	0	0	0	0.597
tap	flgG	511145.b1885	511145.b1078	0	0	0.258	0	0.553	0.097	0	0.076	0.686
tap	flgH	511145.b1885	511145.b1079	0	0	0.334	0	0.435	0	0	0	0.607
tap	flgI	511145.b1885	511145.b1080	0	0	0.205	0	0.299	0.093	0	0.078	0.471
tap	flgK	511145.b1885	511145.b1082	0.045	0	0.243	0	0.743	0.107	0	0	0.812
tap	flgL	511145.b1885	511145.b1083	0	0	0.218	0	0.732	0.099	0	0.104	0.808
tap	trg	511145.b1885	511145.b1421	0	0	0.784	0.823	0.308	0.093	0	0.610	0.494
tap	flhA	511145.b1885	511145.b1879	0.444	0	0.211	0	0.139	0.093	0	0.062	0.620
tap	flhB	511145.b1885	511145.b1880	0.438	0	0.291	0	0.310	0	0	0.079	0.713
tap	cheZ	511145.b1885	511145.b1881	0.779	0	0.560	0	0.804	0.111	0	0.099	0.982
tap	cheY	511145.b1885	511145.b1882	0.784	0	0.478	0	0.843	0.096	0.800	0.133	0.996
tap	cheB	511145.b1885	511145.b1883	0.808	0	0.779	0	0.844	0	0.800	0.135	0.998
tap	cheR	511145.b1885	511145.b1884	0.808	0	0.778	0	0.846	0	0.800	0.134	0.998
tap	fliJ	511145.b1885	511145.b1942	0	0	0	0	0.412	0	0	0	0.412
tap	fliI	511145.b1885	511145.b1941	0	0	0.221	0	0.319	0.112	0	0	0.487
tap	fliH	511145.b1885	511145.b1940	0	0	0.195	0	0.356	0.093	0	0.079	0.508
tap	fliF	511145.b1885	511145.b1938	0	0	0.208	0	0.357	0.093	0	0.076	0.516
tap	fliN	511145.b1885	511145.b1946	0.065	0	0.270	0	0.403	0.093	0	0.097	0.605
tap	yecS	511145.b1885	511145.b1918	0	0	0	0	0	0.093	0	0.605	0.626
tap	fliA	511145.b1885	511145.b1922	0.048	0	0.204	0	0.582	0	0	0.113	0.681
tap	fliG	511145.b1885	511145.b1939	0	0	0.377	0	0.550	0.094	0	0.057	0.728
tap	fliM	511145.b1885	511145.b1945	0.063	0	0.444	0	0.458	0.093	0	0.131	0.736
tap	fliT	511145.b1885	511145.b1926	0	0	0.172	0	0.739	0	0	0	0.774
tap	fliC	511145.b1885	511145.b1923	0	0	0.321	0	0.754	0.099	0	0.134	0.852
tap	fliS	511145.b1885	511145.b1925	0	0	0.184	0	0.844	0	0	0.098	0.875
tap	motA	511145.b1885	511145.b1890	0.420	0	0.237	0	0.743	0	0	0.074	0.880
tap	fliD	511145.b1885	511145.b1924	0	0	0.314	0	0.840	0	0	0.098	0.892
tap	motB	511145.b1885	511145.b1889	0.418	0	0.248	0	0.850	0	0	0.128	0.935
tap	tar	511145.b1885	511145.b1886	0.697	0	0.784	0.897	0.885	0	0	0	0.966
tap	cheW	511145.b1885	511145.b1887	0.457	0	0.780	0	0.897	0.134	0.800	0.134	0.997
tap	cheA	511145.b1885	511145.b1888	0.490	0	0.782	0	0.988	0.995	0.800	0.264	0.999
tar	flgN	511145.b1886	511145.b1070	0	0	0.267	0	0.760	0	0	0	0.816
tar	flgM	511145.b1886	511145.b1071	0	0	0.278	0	0.740	0	0	0.048	0.806
tar	flgA	511145.b1886	511145.b1072	0.044	0	0.269	0	0.553	0	0	0.047	0.662
tar	flgB	511145.b1886	511145.b1073	0.044	0	0.279	0	0.691	0	0	0.048	0.770
tar	flgC	511145.b1886	511145.b1074	0.042	0	0.264	0	0.750	0.097	0	0.054	0.821
tar	flgD	511145.b1886	511145.b1075	0	0	0.411	0	0.755	0	0	0.079	0.855
tar	flgE	511145.b1886	511145.b1076	0	0	0.414	0	0.577	0	0	0.075	0.750
tar	flgF	511145.b1886	511145.b1077	0	0	0.343	0	0.360	0	0	0	0.561
tar	flgG	511145.b1886	511145.b1078	0	0	0.233	0	0.581	0.097	0	0.076	0.695
tar	flgH	511145.b1886	511145.b1079	0	0	0.337	0	0.550	0	0	0	0.688
tar	flgI	511145.b1886	511145.b1080	0	0	0.183	0	0.314	0.093	0	0.078	0.468
tar	flgK	511145.b1886	511145.b1082	0.045	0	0.269	0	0.849	0.108	0	0	0.893
tar	flgL	511145.b1886	511145.b1083	0	0	0.275	0	0.843	0.099	0	0.104	0.895
tar	trg	511145.b1886	511145.b1421	0	0	0.784	0.867	0.361	0	0.540	0	0.725
tar	flhA	511145.b1886	511145.b1879	0.382	0	0.200	0	0.152	0.093	0	0.062	0.579
tar	flhB	511145.b1886	511145.b1880	0.375	0	0.295	0	0.360	0	0	0.079	0.706
tar	cheZ	511145.b1886	511145.b1881	0.649	0	0.638	0	0.794	0.547	0.720	0.631	0.998
tar	cheY	511145.b1886	511145.b1882	0.655	0	0.504	0	0.889	0.549	0.800	0.733	0.999
tar	cheB	511145.b1886	511145.b1883	0.674	0	0.782	0	0.746	0.550	0.800	0.675	0.999
tar	cheR	511145.b1886	511145.b1884	0.674	0	0.782	0	0.763	0.524	0.800	0.757	0.999
tar	tap	511145.b1886	511145.b1885	0.697	0	0.784	0.897	0.885	0	0	0	0.966
tar	fliO	511145.b1886	511145.b1947	0	0	0.159	0	0.346	0	0	0	0.426
tar	fliJ	511145.b1886	511145.b1942	0	0	0.176	0	0.361	0	0	0	0.450
tar	fliI	511145.b1886	511145.b1941	0	0	0.216	0	0.359	0.112	0	0	0.514
tar	fliH	511145.b1886	511145.b1940	0	0	0.220	0	0.478	0.093	0	0.079	0.614
tar	fliF	511145.b1886	511145.b1938	0	0	0.236	0	0.490	0.093	0	0.076	0.629
tar	fliT	511145.b1886	511145.b1926	0	0	0.244	0	0.563	0	0	0	0.655
tar	fliK	511145.b1886	511145.b1943	0	0	0.241	0	0.569	0	0	0	0.658
tar	fliN	511145.b1886	511145.b1946	0.065	0	0.263	0	0.550	0.093	0	0.097	0.699
tar	fliG	511145.b1886	511145.b1939	0	0	0.395	0	0.553	0.094	0	0.057	0.738
tar	fliM	511145.b1886	511145.b1945	0.063	0	0.489	0	0.634	0.093	0	0.131	0.836
tar	fliS	511145.b1886	511145.b1925	0	0	0.214	0	0.791	0	0	0.098	0.838
tar	fliA	511145.b1886	511145.b1922	0.048	0	0.264	0	0.775	0	0	0.167	0.851
tar	fliD	511145.b1886	511145.b1924	0	0	0.392	0	0.853	0	0	0.098	0.912
tar	fliC	511145.b1886	511145.b1923	0	0	0.321	0	0.844	0.099	0	0.248	0.919
tar	motA	511145.b1886	511145.b1890	0.493	0	0.234	0	0.818	0	0	0.074	0.925
tar	motB	511145.b1886	511145.b1889	0.491	0	0.241	0	0.872	0	0	0.422	0.967
tar	cheW	511145.b1886	511145.b1887	0.534	0	0.782	0	0.905	0.904	0.800	0.756	0.999
tar	cheA	511145.b1886	511145.b1888	0.555	0	0.783	0	0.935	0.999	0.800	0.831	0.999
torR	cheY	511145.b0995	511145.b1882	0	0	0.328	0	0	0	0	0.232	0.461
trg	flgN	511145.b1421	511145.b1070	0	0	0.277	0	0.214	0	0	0	0.407
trg	flgM	511145.b1421	511145.b1071	0	0	0.277	0	0.214	0	0	0.044	0.409
trg	flgD	511145.b1421	511145.b1075	0	0	0.374	0	0.152	0	0	0.079	0.468
trg	flgE	511145.b1421	511145.b1076	0	0	0.398	0	0.126	0	0	0.075	0.470
trg	flgG	511145.b1421	511145.b1078	0	0	0.249	0	0.171	0.097	0	0.076	0.411
trg	flgK	511145.b1421	511145.b1082	0.045	0	0.268	0	0.341	0.107	0	0	0.533
